C02082_2,C02231_4,C02297_0,C02359_4,C02431_1,C02540_0,C02580_3,C02638_4,C02784_9,C02870_8,C02939_5,C03043_4,C03086_6,C03156_9,C03281_5,C03372_2,C03378_1,C03445_2,C03487_0,C03557_5,C03589_8,C03689_1,C03774_3,C03817_6,C03844_1,C03952_4,C03968_2,C04016_2,C04133_5,C04152_6,C04168_2,C04352_5,C04369_7,C04469_5,C04624_1,C04675_6,C04788_3,C04803_7,C04841_5,C05104_1,C05131_3,C05153_2,C05248_6,C05359_0,C05413_6,C05538_8,C05756_7,C05823_8,C05939_5,C06123_3,C06336_7,C06439_7,C06549_3,C06644_2,C06942_9,C07137_6,C07279_6,C07470_5,C07552_2,C07677_8,C07927_0,C08042_6,C08153_8,C08233_6,C08369_0,C08706_9,C08835_1,C09069_8,C09751_4,C09930_6,C010051_,C010193_,C010429_,C010567_,C010823_,C011016_,C011202_,C011411_,C011550_,C011999_,C012305_,C012684_,C012873_,C013277_,C013470_,C013714_,C013864_,C014014_,C014322_,C015109_,C015312_,C015502_,C015849_,C015996_,C016461_,C016703_,C017233_,C017393_,C018651_,C019910_,C021143_,C021688_,C022331_,C024040_,C024873_,C025923_,C026400_,C026733_,C028065_,C029237_,C031018_,C031804_,C032036_,C033405_
0.531219481,0.17297702,0.379742243,0.111972927,0.220987659,0.111953028,0.252072036,0.160426004,0.95795516,0.185818577,0.259597032,1.228070235,0.595595747,0.308907129,-0.004695655,2.142035015,1.564009291,0.98989912,0.576192789,0.041984932,0.019941873,0.342274949,0.533830247,0.989463563,0.174819533,0.7960582,0.417190259,2.228293141,2.327545022,2.217200917,1.616684091,1.747075922,1.957057969,0.703719037,0.840224228,0.223534852,0.151603956,0.38923883,0.416185165,0.2165082,0.117798087,0.198437159,-0.00998791,0.055611654,0.87247198,0.283938534,0.040736677,0.386000875,0.146647845,0.109382285,0.24530102,0.218123716,0.236719766,0.226424907,0.227746602,0.123659596,0.025373777,0.188000298,0.149443547,0.054595732,0.038274037,0.172290373,-0.001260066,0.24860224,0.169200009,0.034525889,0.048496846,0.104521394,0.169406592,0.057618186,0.05188559,0.173651323,0.254080189,0.160515332,3.705349031,0.628867638,0.140483468,0.016074297,0.185444751,0.041710408,0.07586568,0.760404432,0.186345003,0.458339173,0.139804022,0.196084252,0.509491521,0.382686822,0.00663583,0.094101443,0.018901739,-7.47E-04,0.056495282,0.050059294,1.88E-04,0.025694907,0.087063923,0.035934638,0.040091045,0.024272757,0.023004653,0.038570547,0.063979546,0.080756171,0.010464622,0.069508432,0.138573459,0.022693541,0.382774516,0.024026993,0.002302925,0.005072385,0.016202123,0.196370179
0.271768529,0.227252418,0.531488894,0.286950554,0.230114246,0.146583497,0.19536805,0.1025072,0.29515025,0.190796266,0.286746857,1.248300849,0.591230403,0.410635788,0.017256039,6.758788339,2.461898209,2.930267164,1.194372028,0.035834144,-0.041319174,0.564116955,0.917400192,1.468743171,0.163931447,0.607775595,0.54218542,3.935797258,1.835327419,2.947611015,3.850381729,1.605169078,2.531580759,0.411139611,0.569382422,0.170060036,0.116115138,0.344529688,0.821696965,0.137222067,0.143548793,0.090310402,7.47E-04,0.022439905,0.920131494,0.3418405,0.012981415,0.219951239,0.14131356,0.073121777,0.169946419,0.117697692,0.16826371,0.17989535,0.234388137,0.159331686,0.123333725,0.185991376,0.0576057,0.061663877,0.034703367,0.170719112,0.005146599,0.312593231,0.060240295,0.006441208,0.090944458,0.066059072,0.149691404,0.045527175,0.045093361,0.189411776,0.29816821,0.104219648,3.226848255,0.571112728,0.136742706,0.003917255,0.13628402,0.014546913,0.06545631,0.657105795,0.136715734,0.386342336,0.105275722,0.193038063,0.532095237,0.276389862,0.009013714,0.076866104,0.032891194,0.010272414,0.021856653,0.012401639,0.005139367,0.027046856,0.090381592,0.042042383,0.040970612,0.01727319,0.017801586,0.029975928,0.05275405,0.056989933,0.003620004,0.033663804,0.057413116,0.008525682,0.155530917,0.02888055,4.12E-04,0.002005376,0.030222248,0.327789092
0.196238074,0.081626379,0.422709833,0.127539252,0.132431777,0.87463674,1.223858081,0.80782555,0.859323846,0.147795078,1.000139867,0.439704453,0.31121242,0.123112986,0.338145188,0.054961647,1.502515067,0.406264408,0.402866218,0.020397252,0.468790967,0.132511396,0.489234935,0.744026197,0.214681098,0.31775408,0.170368806,0.828599452,2.267355331,1.10788902,0.353164848,0.536167689,0.08460107,0.104254123,0.051784554,0.272145241,0.1103006,0.127712899,0.613372798,0.792039281,0.512230934,2.324009908,0.479773944,0.755796664,0.45285301,0.323752398,0.734476889,0.193334319,0.091293227,0.664290624,0.406586844,0.234448071,0.067299725,0.107286217,0.213177461,0.116881633,0.043266687,0.263490028,0.365488721,0.109915748,0.686527234,0.18252192,0.016856519,0.020921037,0.116957984,0.039152491,0.032723201,0.011150738,0.196497113,0.05907101,0.194813829,0.259906438,0.09855796,0.88864666,2.294056047,0.514275937,0.120256181,0.061499553,0.040035218,0.121675047,0.055740984,1.076955501,0.217316686,0.379327992,0.071891624,0.136105176,0.036837698,0.138072062,0.006741857,0.758428901,0.234930486,0.053118573,1.413042545,0.562195474,0.08201855,0.041759761,0.012431924,0.015352235,0.011356708,0.044678713,0.020688172,0.009210917,0.099063158,0.265165217,0.02347144,0.076099043,0.130427855,0.021786364,0.286856175,0.013297026,0.008833307,0.009026151,0.02383382,0.064518363
0.143621469,0.060727134,0.431752794,0.111060859,0.046009102,0.969213477,1.159605863,0.841186345,0.910738247,0.267464246,0.863286707,0.637058777,0.266803839,0.1899504,0.191692657,0.68302506,2.0417011,0.961044648,0.771118092,-0.038245869,0.403433296,0.15076817,0.552430543,1.066720723,0.174023259,0.211704199,0.191265301,0.736053012,3.889554605,2.243797757,1.368858366,0.636793805,0.220210375,0.046349775,0.15388281,0.466684021,0.173576893,0.157973462,0.742797968,1.000251744,0.529731622,2.25114188,0.448836248,0.869088721,0.783234579,0.389648844,0.735111296,0.129234952,0.256851522,0.628388956,0.368228393,0.122934032,0.046684894,0.090761794,0.228711822,0.090415044,0.007234892,0.276508977,0.367068071,0.166632285,0.503861546,0.190884136,0.105793949,0.0215915,0.04528949,0.023894751,-0.006853284,0.007877363,0.175445512,0.051903228,0.218772682,0.271256731,0.108302124,1.049651619,3.338134621,0.650932307,0.162549081,0.107205041,0.010616564,0.091816781,0.028619024,0.994407324,0.191824414,0.30193061,0.036680076,0.154581099,0.060934076,0.054510459,5.96E-04,0.739105011,0.245190667,0.043067634,1.046340958,0.450317025,0.078604381,0.045560696,0.009892042,0.008167101,0.004923752,0.055454991,0.013921445,0.026283461,0.05414444,0.276708821,0.012599327,0.03190739,0.06583685,0.034093845,0.10495826,0.024150901,0.012371917,0.011029618,0.020592478,0.092813901
0.091514833,0.095224901,0.34427938,0.126721767,0.078493616,0.652790401,0.850024266,0.854354821,0.816348517,0.20858092,0.70423634,0.584508067,0.244559738,0.186656311,0.268886421,1.308928578,2.069469069,1.509368718,1.139337638,-0.015281838,0.50838508,0.240247196,0.416385353,1.05996257,0.126886994,0.199873696,0.159114549,0.63049571,9.336391604,3.151616482,1.230183978,1.510055178,0.412774221,0.025920031,0.078898454,0.881984084,0.339461995,0.264311778,0.579223759,1.392821458,0.319773465,2.146410463,0.33863478,0.670152505,0.876472409,0.572052187,0.537595518,0.099745319,0.264623106,0.507634244,0.361583519,0.132005367,0.049011904,0.045373739,0.128216559,0.065270786,0.023933641,0.286065405,0.430346277,0.155469015,0.429966163,0.143163708,0.045077823,0.020843594,0.026126013,0.067873409,0.035123956,0.025766328,0.153137481,0.030128579,0.240576592,0.296912616,0.129575482,1.085720938,4.281045534,0.674418204,0.11927483,0.093111007,0.024396402,0.025843438,0.06090176,1.056604452,0.199721902,0.288180236,0.035433157,0.164661283,0.061759403,0.033675311,0.001708214,0.955440986,0.298453424,0.027473811,0.93372962,0.330218134,0.026173549,0.022756115,0.006765615,0.002000607,0.007058395,0.020399313,0.008231183,0.01943632,0.031308227,0.136344429,9.92E-04,0.037837697,0.053432582,0.038607598,0.079452041,0.031163855,0.007152956,0.010355371,0.008144747,0.097583534
0.179349674,0.127516962,0.329597248,0.217483463,0.27376804,0.7614467,0.844975083,0.621742818,0.583482441,0.147621042,0.757209441,0.782680353,0.357242008,0.179099349,0.299928217,1.547983608,1.105346609,1.167136532,0.506255051,0.041380179,0.427677797,0.287887962,0.196421276,1.22894172,0.198580131,0.569461424,0.227800337,0.759120082,6.015909427,3.929353835,1.624426323,1.798034991,1.129886767,0.120561871,0.03641836,1.332220177,0.118364385,0.275713943,0.552592956,1.09507091,0.640008424,2.045650272,0.357769407,0.757950437,0.691814568,0.382601646,0.60077745,0.212212859,0.268950603,0.60146864,0.288087037,0.189155694,0.063886751,0.091600861,0.10168496,0.186862306,0.092642116,0.224090571,0.485358345,0.196972697,0.618221382,0.2343787,0.143334471,0.080414938,0.169144807,0.027634757,0.075641411,0.063579587,0.253118753,0.04271573,0.253111699,0.328475423,0.108914403,0.846705915,2.54435971,0.452043356,0.085624944,0.009638022,0.058740336,0.03705718,0.088331687,0.768315004,0.174488982,0.294244595,0.06746408,0.321967113,0.231003357,0.186714493,9.69E-04,0.901436851,0.192385663,0.058666114,1.244159526,0.577604287,0.024210751,0.008965725,0.010950543,0.015949354,0.031055171,0.032902414,0.034286413,0.013124098,0.062821708,0.129425946,0.004630555,0.009381507,0.081239618,0.047639411,0.226238089,0.036351302,-8.86E-04,0.016589773,0.026892013,0.155614964
0.254026883,0.180316117,0.274597188,0.192586014,0.271522874,0.580350249,1.05527299,0.706999436,0.861517944,0.230811654,0.939287136,0.552674435,0.423035356,0.267307345,0.251169581,1.183437892,1.191298326,1.141421346,0.596085511,0.073622537,0.21586651,0.230745573,0.239630318,1.177867372,0.231096416,0.529729055,0.311584697,1.007925962,2.6343861,1.559062304,0.941938832,1.210365506,0.531382431,0.104368758,0.071364758,0.71028167,0.064290287,0.110080339,0.440763636,0.751076198,0.643007086,2.140511019,0.354635664,0.753830845,0.44760429,0.279899838,0.703771715,0.287597158,0.222071262,0.62376674,0.260098643,0.167263058,0.201825438,0.154677642,0.220661006,0.180258829,0.049830812,0.234033335,0.347270347,0.140502152,0.582611761,0.225980327,0.15408558,0.057519592,0.188463902,0.026839836,0.029367409,0.042665057,0.179949139,0.058331993,0.187094586,0.246923742,0.048750321,0.715677341,2.402227913,0.419529726,0.071629587,0.062156469,0.043981082,0.075340815,0.066471538,0.682741039,0.140049801,0.357926107,0.085884254,0.23972235,0.164934845,0.269395559,0.010335907,0.783282986,0.24681658,0.03548828,1.299393564,0.546166143,0.077464765,0.019471735,0.027475649,0.014044722,0.011956112,0.032919263,0.015245671,0.020918031,0.082547763,0.217346323,0.017650227,0.023443029,0.127645222,0.068724852,0.407487432,0.032303476,0.006922062,0.020275923,0.023348629,0.151807982
0.240452808,0.093554499,0.308908191,0.121362468,0.206831313,0.755068602,1.253134601,0.821943965,0.996131604,0.171331234,0.907648356,0.590845349,0.428267898,0.177652921,0.273243249,0.585603948,1.29343633,0.711676381,0.425226452,0.052002351,0.263167174,0.106055734,0.163353623,0.927171543,0.195756385,0.411292767,0.139202451,1.263930991,3.018858196,2.127847515,1.034990699,1.264440067,0.65595705,0.105854063,0.069608652,0.785325639,0.07719517,0.131241713,0.519158666,0.660177517,0.838766456,2.773115732,0.434505853,0.839981786,0.692704739,0.046477413,0.887736095,0.336603572,0.229020816,0.697515197,0.259339551,0.164690224,0.230232149,0.132702242,0.234068716,0.137576016,0.045935509,0.27745545,0.307278566,0.135165696,0.725096563,0.235076693,0.135827676,0.065565339,0.17265009,0.048235311,0.037265,0.035008738,0.156750743,0.042058991,0.10583629,0.137101999,0.05078799,0.795624165,2.819860024,0.485266467,0.077285657,0.070563907,0.031326222,0.106305426,0.026317515,0.527835256,0.073014918,0.307172878,0.067374,0.245138028,0.150458382,0.251452002,0.009848278,0.56599729,0.18085359,0.029887934,1.401992344,0.545930712,0.084431917,0.027215217,0.024340795,0.00720171,0.00672976,0.036014984,0.027060002,0.019990257,0.08771463,0.280011685,0.026432917,0.023194123,0.132556469,0.072421986,0.425722266,0.032317483,0.003709574,0.03286196,0.021046406,0.106060333
0.121079884,0.116717602,0.309324579,0.084691772,0.07461293,0.729393455,0.994998548,0.616499963,0.58132959,0.201567329,0.75068452,0.688824474,0.40936084,0.160373663,0.272568755,0.47589235,1.261944392,0.504726728,0.482578527,0.079500625,0.363215422,0.345064234,0.215264336,0.941976686,0.341142945,0.444684626,0.298449653,0.788159911,1.366596661,1.466307999,0.991821236,1.268308584,0.98231591,0.16216625,0.122441384,0.236778078,0.026913575,0.06335654,0.543719679,1.388772666,0.490336589,2.813358281,0.30951465,0.836598319,0.639341098,0.822565235,0.738448347,0.401586633,0.040787552,0.548300855,0.361995979,0.082514183,0.068210704,0.052190443,0.147403452,0.070842594,0.018141182,0.204403214,0.34527068,0.174303931,0.43111948,0.105510004,0.030224348,0.373162843,0.044676645,0.407432438,0.172147136,0.036599578,0.140350185,0.051199754,0.159596773,0.068934535,0.192970167,0.026762771,2.811257728,0.627777821,0.159772998,0.129784282,0.03759011,0.054502348,0.018953666,0.629117645,0.074589311,0.369128309,0.053219134,0.182624496,0.084908742,0.038866686,0.002551108,0.98342952,0.311472018,0.025953468,0.88818001,0.557576081,0.09945561,0.077565507,0.012292039,0.011223,0.024213346,0.069004648,0.018628009,0.031987863,0.080002024,0.164979974,0.021271506,0.032739948,0.001451356,0.020077356,0.041045213,0.025569869,0.019356874,0.014365914,0.024164565,0.091725192
0.201678361,0.061910034,0.461149022,0.082870314,0.032106259,0.769121332,1.384871016,0.879073559,0.612477154,0.121491433,0.804754953,0.741202739,0.372235755,0.197210951,0.311448406,0.133459434,1.583263242,0.297759522,0.332919161,0.040563148,0.207688842,0.245513238,0.186239271,1.028304751,0.279866455,0.562979206,0.265802674,0.844756457,0.850003828,0.716874004,0.465753591,0.724760483,0.434983947,0.091835054,0.136128665,0.161887944,0.028947697,0.034958486,0.678052471,1.118869397,0.85351191,3.781538474,0.41196249,0.991622626,1.091234874,0.528589165,0.82468347,0.286062948,0.056392781,0.660004763,0.319678284,0.10600934,0.037847912,0.083205312,0.20776917,0.117470751,0.021712197,0.276298356,0.394141404,0.148147803,0.67804498,0.192548733,0.002468918,0.142589029,0.068782,0.223004555,0.125327711,0.032197136,0.182628705,0.070393024,0.133439297,0.027417311,0.176843869,0.030056817,4.332176601,0.747269798,0.130226349,0.093102111,0.034112543,0.111094486,0.074109943,0.715087083,0.162931549,0.440892376,0.181928578,0.196485377,0.095714602,0.055700312,-0.001680622,0.824102114,0.28058724,0.035763354,1.194986928,0.71137576,0.113580959,0.092544055,0.014007369,0.012827596,0.026923115,0.05719848,0.010298042,0.031660282,0.065207255,0.216699574,0.011379856,0.027751104,0.005046053,0.013120188,0.02822104,0.026765264,0.009359304,0.016273977,0.028002237,0.092167761
0.128708129,0.08978584,0.410254802,0.133494319,0.059322961,0.840174344,1.459684477,0.938840621,0.576185453,0.161954976,1.039506861,0.810115178,0.356965609,0.205990405,0.391394716,0.131204246,1.589422298,0.387698939,0.36664741,0.071163838,0.325454263,0.281600194,0.252212025,1.080569934,0.272811413,0.484245062,0.244460136,0.86748621,0.704179449,0.615274824,0.520496972,0.607990265,0.435233167,0.090342232,0.092735024,0.127112462,-0.034418233,0.009708091,0.739575393,0.851690774,0.925865741,3.818866114,0.429746647,1.154901403,1.077375944,0.549560506,0.897918005,0.312994518,0.266557771,0.723898744,0.283070219,0.084209224,0.020781211,0.077871977,0.227249259,0.17095474,0.036404526,0.325418156,0.330268843,0.125568763,0.7030098,0.22718219,0.003271075,0.026559766,0.079168098,0.167892925,0.127070915,0.036481189,0.166999094,0.137815914,0.142407123,0.040914922,0.153895568,0.0450463,4.417232189,0.871621155,0.164504461,0.056662635,0.0659539,0.1253917,0.075314686,0.652996011,0.086838993,0.344634096,0.051399874,0.269636674,0.146624019,0.1009709,0.001880268,0.720544609,0.25337902,0.035047513,1.330660314,0.774711192,0.077024332,0.077724199,0.013477813,0.006344895,0.057551173,0.052888855,0.019638596,0.024006225,0.052304651,0.211628819,0.007565356,0.024697267,0.006983528,0.023447463,0.02823594,0.031938089,0.004148832,0.013561254,0.023595776,0.105434477
0.155047266,0.362286679,0.146320019,0.253142481,0.198789561,0.07807377,0.12039879,0.025860242,0.647221849,0.501388893,0.263563016,0.590662554,0.396750362,0.26911493,0.0323911,1.673604043,0.84988663,1.344805345,1.76501355,0.032928087,0.021893997,0.397720906,0.095020272,1.144784993,0.200439795,2.137176873,0.527366869,-0.009714702,6.818841327,2.374368703,0.216098752,1.840279882,0.523571166,0.227942754,2.578271212,0.136330496,0.154214101,0.116853305,-7.83E-04,0.163518717,0.096019049,0.095106997,0.008390413,0.009455276,0.501829603,0.026878803,0.047595868,0.06378245,0.026688367,0.022303007,0.234635881,0.194301797,0.024726104,0.1489502,0.089653915,0.025794982,0.006530709,0.033384722,0.001003594,0.334676844,0.037724187,0.023513085,0.06430398,0.066274372,0.240790801,0.004788833,1.14814339,1.261220886,0.02274767,0.038492173,0.109927023,0.874122961,0.472597605,0.402259271,1.980011622,0.329682466,0.065319108,0.033214772,0.20436531,0.164170151,0.439553718,0.552366502,0.154790228,0.283744697,0.004753829,0.395210431,0.427237717,0.181173905,0.259947545,0.06604701,0.016826177,0.03434863,0.134798568,0.022869324,0.036464395,0.477891146,0.03102045,0.055688279,0.087702824,0.054995911,0.022014662,0.017053598,0.073126908,0.091302599,0.025664378,0.035145394,0.013641771,0.024997255,0.082125249,0.052510504,0.032606756,0.004850235,0.008031604,0.203863382
0.107436067,0.176222264,0.082253536,0.186822536,0.151301026,0.033966293,0.113234295,0.047641871,0.56805577,0.781354499,0.28199745,0.551728442,0.299299197,0.190166961,0.053327072,1.635745583,1.015999147,1.608641755,2.440139414,0.062721433,0.053780861,0.27036237,0.054431785,0.874996785,0.153803536,1.705032985,0.298607375,0.039589084,4.108135251,1.125382511,0.013117746,0.878963418,0.102903122,0.068007055,1.238785581,0.032677937,0.086191407,0.05060306,0.136269511,0.25873526,0.092566809,0.072387388,0.093196702,-0.002911572,0.506731904,0.018116004,0.105197817,0.040390701,-0.006307029,0.024992975,0.356970388,0.300315327,0.017481679,0.104733828,0.062028297,0.046430227,-0.004564689,0.073951521,0.064216765,0.384148187,0.028294077,0.066095607,0.035492013,0.054655176,0.312947903,0.019268556,0.798053268,0.985681044,0.122590361,0.016981041,0.097966823,0.992348921,0.510077291,0.426755544,2.067483464,0.349870034,-0.001308295,0.125815893,0.271739884,0.210462539,0.363165098,0.930435777,0.208576586,0.425941376,0.101448438,0.361992211,0.44770686,0.282710496,0.142597817,0.098614909,0.018060679,0.031885349,0.155215546,0.050531302,0.017878555,0.65370472,-5.64E-04,0.057753393,0.052154311,0.018190454,0.045588608,0.008679915,0.036449295,0.19193128,0.013266213,0.035761752,0.010713164,0.036313287,0.15540012,0.035586055,0.005437437,0.002189953,0.008455434,0.185061552
0.142065733,0.250011628,0.045394666,0.167615361,0.100261436,0.025365434,0.060254206,0.064968006,0.721835209,0.405255714,0.234442075,0.66209374,0.361475696,0.290238824,0.078974372,0.603022122,0.766430959,0.714081472,0.891025487,0.133265829,0.075224752,0.235692508,0.063812172,1.025210634,0.208674501,2.195795089,0.374917082,0.125287193,2.755506546,0.390614503,0.006357173,0.859234576,0.055442091,0.142304038,1.363732213,0.085593943,0.050536427,0.029272809,0.071537937,0.26029305,0.054462214,0.067306935,0.089837756,0.021972976,0.532453741,0.006352476,0.113378632,0.047905436,0.085704985,0.021923466,0.303973385,0.321243841,0.014886547,0.141493731,0.052496091,0.040722009,0.019362725,0.06394363,0.039872054,0.412768145,-1.49E-05,0.075542484,0.051043335,0.079987532,0.349495195,0.021954455,1.004797506,1.347063686,0.137548907,-0.010082047,0.188135024,1.206065129,0.531400852,0.513616609,2.355354324,0.40156611,-3.01E-05,-0.001019422,0.295514542,0.190908625,0.372461808,0.797140542,0.221194942,0.389325994,0.073221304,0.442313766,0.523594534,0.298913184,0.080058678,0.094873339,0.040603255,0.023620336,0.192410238,0.036856521,0.034215581,0.83387089,0.012607848,0.025050736,0.068928435,0.026206471,0.020007482,0.008924169,0.036652879,0.172229111,0.016327704,0.024126975,0.006567182,0.014339178,0.171946373,0.037472807,0.016261745,0.00885185,0.006830105,0.187228794
0.16545312,0.077817051,0.427766488,0.056698525,0.172741876,0.950093084,1.058563338,0.700910983,0.607009368,0.195399675,0.800195022,0.846208786,0.268812081,0.15433391,0.263800591,0.811156807,1.042921418,0.674235333,0.59481734,0.089558372,0.524522191,0.151587929,0.317552205,0.850093129,0.269497976,0.252434205,0.162583678,1.195237512,2.548037158,2.405040044,1.344026539,1.496552153,1.461988327,-0.001515452,0.061770825,0.201098247,0.087795152,0.066454759,0.674935363,0.834154468,0.673791494,2.637413026,0.401425267,1.193357345,0.389971056,0.535037903,0.862325307,0.13537308,0.129457641,0.67664203,0.280574586,0.188785765,0.044978224,0.134792802,0.10028078,0.051984697,0.056004947,0.241702651,0.291109077,0.103055881,0.610687774,0.198227726,0.001334408,0.020125958,0.035953154,0.014609599,0.01347364,0.020249089,0.105487364,0.033159597,0.190393353,0.067924019,0.094125353,0.066401551,2.241547994,0.533467803,0.047265106,0.069586154,0.068940442,0.019780838,0.043039887,0.626288841,0.151264573,0.421857814,0.235851039,0.220085702,0.163887327,0.126280432,0.029477428,0.720242956,0.314758674,0.016152429,1.225572216,0.780832989,0.05687402,0.06589224,0.019350551,0.003868874,0.018396995,0.023205503,0.012359211,0.012469202,0.068233913,0.086338015,0.031020096,0.043613902,0.097538034,0.032503883,0.105406792,0.022369324,0.014743143,0.027949319,0.043831828,0.09023923
0.221702888,0.105998999,0.466851785,0.154565947,0.038004764,0.997015966,1.377752965,0.781996289,0.682071188,0.227054543,1.299721062,0.793582956,0.428863321,0.188940035,0.395062674,0.467651352,1.471056807,0.583039644,0.491344032,0.064078864,0.583198939,0.145930651,0.230715555,0.920724691,0.295576002,0.263956403,0.220210874,1.262917471,1.452881842,1.375529426,0.780981442,0.955563647,0.89320817,0.080130719,0.071785669,0.115978865,0.002556788,0.065258319,0.670028853,0.742363725,0.741243926,3.11266693,0.519336899,1.151145616,0.590417195,0.527248441,0.949857372,0.177286734,0.323684399,0.723465412,0.254475181,0.113736287,0.052837078,0.087574925,0.244582258,0.084605725,0.026175746,0.250942084,0.248690484,0.174036226,0.61125959,0.214353866,0.037643668,0.100059906,0.079456988,0.011140143,0.033013369,0.130455232,0.121029201,0.113212755,0.172669534,0.018396707,0.086219412,0.093374067,3.235412966,0.699101751,0.12262344,0.080036504,0.052945607,0.072674006,0.029539436,0.648557451,0.139703723,0.447277418,0.096169898,0.159640409,0.027854076,0.097228378,0.004677726,0.523546615,0.195418865,0.022313366,1.328618637,0.79501716,0.103180049,0.033279568,0.025203213,0.011579694,0.024606438,0.019619802,0.00503984,0.025040767,0.039488813,0.174926607,0.026746838,0.060244331,0.150360697,0.060909745,0.207106431,0.008493757,0.010036485,0.013760031,0.024661412,0.06921124
0.200007739,0.134797343,0.423864723,0.145562519,0.032033196,0.908119315,1.204685004,0.772942581,0.615099534,0.172762516,0.996864325,0.830297063,0.314587298,0.198861369,0.441350605,0.429006417,1.292822703,0.474931888,0.455644933,-0.018076762,0.452661129,0.146731544,0.367546327,0.97215478,0.344302822,0.391899347,0.179845296,0.964875395,1.336003561,1.068087505,0.651552119,0.818522409,0.572544134,0.081180904,0.03926638,0.108706069,0.014204398,0.032270567,0.630442298,1.031104967,0.729565388,3.357323818,0.463213956,1.042229669,0.901042652,0.460759187,0.89070347,0.177874006,0.040389464,0.784019497,0.265697041,0.120326388,0.061369598,0.15424589,0.256156608,0.158619038,0.049044447,0.29571722,0.404583659,0.176908697,0.691841208,0.232950411,0.177310422,0.048845221,0.127767427,0.018243271,0.02082779,0.017965904,0.20234956,0.053898402,0.238320849,0.100340079,0.098985151,0.110324228,4.105758288,0.751177835,0.147809231,0.048011365,0.058298298,0.054210286,0.022146099,0.635778489,0.136791592,0.391846669,0.093608837,0.259570612,0.177157253,0.13235493,0.015128245,0.845055278,0.2906328,0.030409375,1.495389873,0.813761124,0.074598283,0.034993945,0.00673246,0.00130617,0.017369836,0.018383481,0.009256001,0.029074204,0.034053007,0.117941905,0.005711499,0.066948368,0.136361365,0.052700087,0.127777911,0.018975818,0.014935008,0.016826113,0.028111383,0.094968043
0.126007274,0.025115524,0.436636915,0.058268037,0.081097747,1.1279297,1.298192521,0.892161685,0.562030835,0.171061543,1.189868016,0.542739284,0.213929754,0.126444042,0.309670521,0.380594006,1.379845076,0.504944545,0.52776481,0.001591937,0.644008458,0.191095223,0.389646044,0.754247639,0.3673394,0.272638685,0.185008409,0.577816561,0.969865806,0.614573315,0.288075673,0.606972494,0.308383753,0.109598335,0.092902005,0.156069692,-0.009395314,0.037591731,0.740528099,1.479537747,0.776435496,3.776064327,0.556050867,1.308253635,0.564536944,0.682248514,1.019985164,0.10207602,0.110123204,0.927205289,0.362373303,0.132662045,0.071116299,0.167578391,0.217380539,0.115304312,0.029233664,0.263860151,0.654933087,0.204322228,0.873377033,0.276616899,0.132699211,0.040508248,0.098363743,0.08603113,0.01796863,0.021305245,0.172559699,0.095309722,0.288385938,0.220823773,0.112978617,0.478570417,2.424138748,0.477308693,0.093567389,0.079404266,0.026800073,0.127155435,0.0247906,0.885235702,0.124849541,0.319992914,0.068798873,0.204887244,0.104903734,0.183240409,0.011091083,1.207464571,0.39411151,0.055418968,1.742942026,0.865494617,0.107188207,0.029019838,0.041177646,0.031095218,0.008713883,0.015095336,0.023934761,0.019331722,0.055653617,0.27186831,0.015657769,0.008957946,0.046570736,0.036622949,0.292257191,0.027482205,0.01255208,0.033052942,0.031074004,0.073857189
0.16263386,0.073931682,0.497310021,0.109269402,0.116404233,1.100670612,1.598018266,0.782258844,0.781638089,0.163379392,1.240773511,0.387974734,0.254541637,0.013532823,0.418943993,0.199004962,1.620011365,0.364456585,0.507914876,-0.013504824,0.586603831,0.147809943,0.463518026,0.555987375,0.380660556,0.252277198,0.183885533,0.793246227,0.914607434,0.440907987,0.269249437,0.55604997,0.243018788,0.081288803,0.115576355,0.145067705,0.005237434,0.026125953,0.733618065,1.008857157,1.010341648,4.226335839,0.659487899,1.337574773,0.685680506,0.445491344,1.211071363,0.214386605,0.291634208,0.961397847,0.336481105,0.120534699,0.205464511,0.167427964,0.230861441,0.080429194,0.022799414,0.319839256,0.430001637,0.197164486,0.908384247,0.27614223,0.034240394,0.093212456,0.115186757,0.091125727,0.018647713,0.017755674,0.126383461,0.114080372,0.193673568,0.099086618,0.105741443,0.542542983,2.938551981,0.605857736,0.095720439,0.083423408,0.007446049,0.12607038,0.019557255,0.734693778,0.114435355,0.231794361,0.037824439,0.091683572,0.004325952,0.147314918,0.017911622,0.77725065,0.272113008,0.028133881,1.69345115,0.869553942,0.160825643,0.075287108,0.052686011,0.037127468,0.009113829,0.02037759,0.025718452,0.031517373,0.061841512,0.28380605,0.030092751,0.024387698,0.066493949,0.045323883,0.360578825,0.030173224,0.016141531,0.031985122,0.027711128,0.035953482
